complete_response	user_id	video_id	session_id	user_role	user_region	video_region	category	audio_id	tags	prior_category_rate	prior_category_count	prior_overall_rate	prior_overall_count	prior_region_rate	prior_region_count	duration_s	same_region
0	b5981152-397d-4300-80a5-4acf8a5567c9	197be526-0cf9-412c-8f31-b7a344c71f78	sim-b5981152-397d-4300-80a5-4acf8a5567c9-3	creator	México	Chile	musica	audio-musica-1	musica|laboratorio|corto|veta|chile	0.333333	1.09861	0.703704	3.17805	0.5	0	15	0
1	b5981152-397d-4300-80a5-4acf8a5567c9	702583bc-843e-4df8-a62c-2d819826f4d8	sim-b5981152-397d-4300-80a5-4acf8a5567c9-3	creator	México	México	historia	audio-historia-1	historia|laboratorio|corto	0.75	1.60944	0.703704	3.17805	0.764706	2.63906	18.1	1
1	b5981152-397d-4300-80a5-4acf8a5567c9	a4228f30-3972-4722-bd08-dfa360a32368	sim-b5981152-397d-4300-80a5-4acf8a5567c9-3	creator	México	México	naturaleza	audio-naturaleza-2	naturaleza|laboratorio|corto	0.6	0.693147	0.703704	3.17805	0.764706	2.63906	20.2	1
1	b5981152-397d-4300-80a5-4acf8a5567c9	dab55f58-b1b5-4664-bc4f-50976474f440	sim-b5981152-397d-4300-80a5-4acf8a5567c9-3	creator	México	México	cocina	audio-cocina-0	cocina|laboratorio|corto	0.571429	1.38629	0.703704	3.17805	0.764706	2.63906	20.7	1
1	b5981152-397d-4300-80a5-4acf8a5567c9	3813993c-d739-4a01-ac56-42fb6944755a	sim-b5981152-397d-4300-80a5-4acf8a5567c9-4	creator	México	México	naturaleza	audio-naturaleza-1	naturaleza|laboratorio|corto	0.666667	1.09861	0.709677	3.3322	0.8	2.83321	17.7	1
0	b5981152-397d-4300-80a5-4acf8a5567c9	1c70fd3a-eaeb-4b94-890b-29d8b43b3fcc	sim-b5981152-397d-4300-80a5-4acf8a5567c9-4	creator	México	Colombia	musica	audio-musica-0	musica|laboratorio|corto|veta|colombia	0.285714	1.38629	0.709677	3.3322	0.714286	1.38629	15	0
1	b5981152-397d-4300-80a5-4acf8a5567c9	702583bc-843e-4df8-a62c-2d819826f4d8	sim-b5981152-397d-4300-80a5-4acf8a5567c9-4	creator	México	México	historia	audio-historia-1	historia|laboratorio|corto	0.777778	1.79176	0.709677	3.3322	0.8	2.83321	18.1	1
1	b5981152-397d-4300-80a5-4acf8a5567c9	a4228f30-3972-4722-bd08-dfa360a32368	sim-b5981152-397d-4300-80a5-4acf8a5567c9-4	creator	México	México	naturaleza	audio-naturaleza-2	naturaleza|laboratorio|corto	0.666667	1.09861	0.709677	3.3322	0.8	2.83321	20.2	1
0	9abaeeee-6827-42fb-8d19-3eff23fa6586	e411ca7f-071b-48a8-9382-efcf5cf16ddc	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-1	creator	Colombia	México	emprendimiento	audio-emprendimiento-1	emprendimiento|laboratorio|corto	0.571429	1.38629	0.666667	2.48491	0.5	1.09861	20.1	0
1	9abaeeee-6827-42fb-8d19-3eff23fa6586	0112dc0f-6d37-470d-b356-4ebdc5fa1e1e	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-1	creator	Colombia	Perú	emprendimiento	audio-emprendimiento-0	emprendimiento|laboratorio|corto	0.571429	1.38629	0.666667	2.48491	0.6	0.693147	17.6	0
1	9abaeeee-6827-42fb-8d19-3eff23fa6586	ee6200a3-9ddf-43b2-bfd5-89026b022959	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-1	creator	Colombia	México	comedia	audio-comedia-1	comedia|laboratorio|corto	0.5	0	0.666667	2.48491	0.5	1.09861	14.5	0
1	9abaeeee-6827-42fb-8d19-3eff23fa6586	40e2a911-e69d-48a1-9d9e-b3c7832cf1a7	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-1	creator	Colombia	Chile	salud	audio-salud-1	salud|laboratorio|corto	0.666667	1.09861	0.666667	2.48491	0.5	0	19.3	0
1	9abaeeee-6827-42fb-8d19-3eff23fa6586	fb6be66f-16c0-44e2-9474-0e5e00fcc304	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-1	creator	Colombia	Perú	cocina	audio-cocina-2	cocina|laboratorio|corto	0.5	0	0.666667	2.48491	0.6	0.693147	18.2	0
0	9abaeeee-6827-42fb-8d19-3eff23fa6586	c89901bf-23bc-494d-814b-4cac745c3ab5	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-1	creator	Colombia	Colombia	cine	audio-cine-1	cine|laboratorio|corto|veta|colombia	0.571429	1.38629	0.666667	2.48491	0.7	1.94591	15	1
1	9abaeeee-6827-42fb-8d19-3eff23fa6586	bd517edc-5845-4760-9d91-85c6e081faf1	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-1	creator	Colombia	Colombia	arte	audio-arte-0	arte|laboratorio|corto|veta|colombia	0.6	0.693147	0.666667	2.48491	0.7	1.94591	15	1
0	9abaeeee-6827-42fb-8d19-3eff23fa6586	5216fb56-1001-434b-bd10-8b8a2734d2b3	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-1	creator	Colombia	Argentina	manualidades	audio-manualidades-1	manualidades|laboratorio|corto	0.6	0.693147	0.666667	2.48491	0.5	1.09861	18.9	0
1	9abaeeee-6827-42fb-8d19-3eff23fa6586	926c823d-ad1e-4098-b1f7-304eef2dd3f2	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-1	creator	Colombia	Colombia	deporte	audio-deporte-0	deporte|laboratorio|corto|veta|colombia	0.5	0	0.666667	2.48491	0.7	1.94591	15	1
1	9abaeeee-6827-42fb-8d19-3eff23fa6586	8aa16819-9840-48bf-bfd5-1f25dd89017a	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-1	creator	Colombia	Colombia	salud	audio-salud-0	salud|laboratorio|corto|veta|colombia	0.666667	1.09861	0.666667	2.48491	0.7	1.94591	15	1
0	9abaeeee-6827-42fb-8d19-3eff23fa6586	c9d40e23-1680-4a39-8755-3d2b1aab76db	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-2	creator	Colombia	Colombia	naturaleza	audio-naturaleza-0	naturaleza|laboratorio|corto|veta|colombia	0.5	0	0.68	3.09104	0.714286	2.3979	15	1
0	9abaeeee-6827-42fb-8d19-3eff23fa6586	5d4a7a2e-c193-4707-8309-9bcafe5448b4	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-2	creator	Colombia	Argentina	salud	audio-salud-0	salud|laboratorio|corto	0.75	1.60944	0.68	3.09104	0.428571	1.38629	16.8	0
1	9abaeeee-6827-42fb-8d19-3eff23fa6586	969f25d1-1390-455b-9897-849b5966ae43	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-2	creator	Colombia	Colombia	emprendimiento	audio-emprendimiento-0	emprendimiento|laboratorio|corto|veta|colombia	0.555556	1.79176	0.68	3.09104	0.714286	2.3979	15	1
1	9abaeeee-6827-42fb-8d19-3eff23fa6586	926c823d-ad1e-4098-b1f7-304eef2dd3f2	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-2	creator	Colombia	Colombia	deporte	audio-deporte-0	deporte|laboratorio|corto|veta|colombia	0.6	0.693147	0.68	3.09104	0.714286	2.3979	15	1
1	9abaeeee-6827-42fb-8d19-3eff23fa6586	8aa16819-9840-48bf-bfd5-1f25dd89017a	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-2	creator	Colombia	Colombia	salud	audio-salud-0	salud|laboratorio|corto|veta|colombia	0.75	1.60944	0.68	3.09104	0.714286	2.3979	15	1
0	9abaeeee-6827-42fb-8d19-3eff23fa6586	cf13c959-4d81-41f6-8ca3-341cb856c395	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-3	creator	Colombia	Colombia	ciencia	audio-ciencia-1	ciencia|laboratorio|corto|veta|colombia	0.5	0	0.666667	3.29584	0.722222	2.70805	15	1
0	9abaeeee-6827-42fb-8d19-3eff23fa6586	13fb1b67-82f1-4cb8-b386-958253861e05	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-3	creator	Colombia	Chile	ciencia	audio-ciencia-0	ciencia|laboratorio|corto	0.5	0	0.666667	3.29584	0.6	0.693147	19.9	0
1	9abaeeee-6827-42fb-8d19-3eff23fa6586	98301df1-4f46-4ba7-b058-d11c82d9a824	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-3	creator	Colombia	Colombia	cine	audio-cine-0	cine|laboratorio|corto|veta|colombia	0.5	1.60944	0.666667	3.29584	0.722222	2.70805	15	1
1	9abaeeee-6827-42fb-8d19-3eff23fa6586	969f25d1-1390-455b-9897-849b5966ae43	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-3	creator	Colombia	Colombia	emprendimiento	audio-emprendimiento-0	emprendimiento|laboratorio|corto|veta|colombia	0.6	1.94591	0.666667	3.29584	0.722222	2.70805	15	1
1	9abaeeee-6827-42fb-8d19-3eff23fa6586	926c823d-ad1e-4098-b1f7-304eef2dd3f2	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-3	creator	Colombia	Colombia	deporte	audio-deporte-0	deporte|laboratorio|corto|veta|colombia	0.666667	1.09861	0.666667	3.29584	0.722222	2.70805	15	1
0	9abaeeee-6827-42fb-8d19-3eff23fa6586	cfef1be4-c98c-429c-9687-b3bd7d67c3d7	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-4	creator	Colombia	Colombia	comedia	audio-comedia-0	comedia|laboratorio|corto|veta|colombia	0.6	0.693147	0.657143	3.46574	0.727273	2.94444	15	1
0	9abaeeee-6827-42fb-8d19-3eff23fa6586	6bf60a41-7ec3-4941-9db6-73c5e2dc1213	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-4	creator	Colombia	Chile	manualidades	audio-manualidades-2	manualidades|laboratorio|corto	0.5	1.09861	0.657143	3.46574	0.5	1.09861	21.4	0
1	9abaeeee-6827-42fb-8d19-3eff23fa6586	bd517edc-5845-4760-9d91-85c6e081faf1	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-4	creator	Colombia	Colombia	arte	audio-arte-0	arte|laboratorio|corto|veta|colombia	0.666667	1.09861	0.657143	3.46574	0.727273	2.94444	15	1
1	9abaeeee-6827-42fb-8d19-3eff23fa6586	98301df1-4f46-4ba7-b058-d11c82d9a824	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-4	creator	Colombia	Colombia	cine	audio-cine-0	cine|laboratorio|corto|veta|colombia	0.555556	1.79176	0.657143	3.46574	0.727273	2.94444	15	1
1	9abaeeee-6827-42fb-8d19-3eff23fa6586	969f25d1-1390-455b-9897-849b5966ae43	sim-9abaeeee-6827-42fb-8d19-3eff23fa6586-4	creator	Colombia	Colombia	emprendimiento	audio-emprendimiento-0	emprendimiento|laboratorio|corto|veta|colombia	0.636364	2.07944	0.657143	3.46574	0.727273	2.94444	15	1
0	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	b6180ff0-e20b-4c0c-a80c-5ec6c1a23201	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-1	creator	Perú	Chile	cine	audio-cine-0	cine|laboratorio|corto	0.666667	1.09861	0.705882	2.63906	0.428571	1.38629	17.2	0
0	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	a4228f30-3972-4722-bd08-dfa360a32368	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-1	creator	Perú	México	naturaleza	audio-naturaleza-2	naturaleza|laboratorio|corto	0.5	0	0.705882	2.63906	0.571429	1.38629	20.2	0
1	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	e411ca7f-071b-48a8-9382-efcf5cf16ddc	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-1	creator	Perú	México	emprendimiento	audio-emprendimiento-1	emprendimiento|laboratorio|corto	0.571429	1.38629	0.705882	2.63906	0.571429	1.38629	20.1	0
1	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	8ac5165c-29d5-4170-83c7-552d24d4dea9	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-1	creator	Perú	Colombia	historia	audio-historia-2	historia|laboratorio|corto	0.5	0	0.705882	2.63906	0.666667	1.09861	20.6	0
1	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	5d4a7a2e-c193-4707-8309-9bcafe5448b4	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-1	creator	Perú	Argentina	salud	audio-salud-0	salud|laboratorio|corto	0.6	0.693147	0.705882	2.63906	0.6	0.693147	16.8	0
0	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	40e2a911-e69d-48a1-9d9e-b3c7832cf1a7	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-1	creator	Perú	Chile	salud	audio-salud-1	salud|laboratorio|corto	0.6	0.693147	0.705882	2.63906	0.428571	1.38629	19.3	0
1	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	7c117a6b-e1eb-4ca2-ac43-5809a71cc697	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-1	creator	Perú	Perú	naturaleza	audio-naturaleza-1	naturaleza|laboratorio|corto|veta|peru	0.5	0	0.705882	2.63906	0.75	1.60944	15	1
1	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	75ca87a5-565c-4b9f-acd4-ac64de5d1144	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-1	creator	Perú	Perú	ciencia	audio-ciencia-0	ciencia|laboratorio|corto|veta|peru	0.6	0.693147	0.705882	2.63906	0.75	1.60944	15	1
1	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	6f9438b7-28a6-4288-9d45-565fdbcecd93	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-1	creator	Perú	Perú	idiomas	audio-idiomas-1	idiomas|laboratorio|corto|veta|peru	0.6	0.693147	0.705882	2.63906	0.75	1.60944	15	1
0	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	a4228f30-3972-4722-bd08-dfa360a32368	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-1	creator	Perú	México	naturaleza	audio-naturaleza-2	naturaleza|laboratorio|corto	0.5	0	0.705882	2.63906	0.571429	1.38629	20.2	0
0	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	779d3731-a205-44d2-b6c2-88e7e494e1cc	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-1	creator	Perú	México	comedia	audio-comedia-0	comedia|laboratorio|corto	0.6	0.693147	0.705882	2.63906	0.571429	1.38629	12	0
1	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	6b1b1146-279a-4b41-a2db-0977e3575477	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-1	creator	Perú	Perú	deporte	audio-deporte-0	deporte|laboratorio|corto|veta|peru	0.6	0.693147	0.705882	2.63906	0.75	1.60944	15	1
1	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	7f6b13de-4ee2-46b4-82e2-0f55faf024dd	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-2	creator	Perú	Perú	cine	audio-cine-0	cine|laboratorio|corto|veta|peru	0.571429	1.38629	0.655172	3.2581	0.833333	2.19722	15	1
1	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	7c117a6b-e1eb-4ca2-ac43-5809a71cc697	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-2	creator	Perú	Perú	naturaleza	audio-naturaleza-1	naturaleza|laboratorio|corto|veta|peru	0.428571	1.38629	0.655172	3.2581	0.833333	2.19722	15	1
1	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	75ca87a5-565c-4b9f-acd4-ac64de5d1144	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-2	creator	Perú	Perú	ciencia	audio-ciencia-0	ciencia|laboratorio|corto|veta|peru	0.666667	1.09861	0.655172	3.2581	0.833333	2.19722	15	1
0	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	40e2a911-e69d-48a1-9d9e-b3c7832cf1a7	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-2	creator	Perú	Chile	salud	audio-salud-1	salud|laboratorio|corto	0.571429	1.38629	0.655172	3.2581	0.333333	1.79176	19.3	0
0	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	45a4de39-a767-4f34-ad37-95bfd561e4f3	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-2	creator	Perú	Colombia	idiomas	audio-idiomas-1	idiomas|laboratorio|corto	0.666667	1.09861	0.655172	3.2581	0.714286	1.38629	16.9	0
1	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	6f9438b7-28a6-4288-9d45-565fdbcecd93	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-2	creator	Perú	Perú	idiomas	audio-idiomas-1	idiomas|laboratorio|corto|veta|peru	0.666667	1.09861	0.655172	3.2581	0.833333	2.19722	15	1
1	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	7f6b13de-4ee2-46b4-82e2-0f55faf024dd	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-3	creator	Perú	Perú	cine	audio-cine-0	cine|laboratorio|corto|veta|peru	0.625	1.60944	0.657143	3.46574	0.875	2.56495	15	1
1	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	7c117a6b-e1eb-4ca2-ac43-5809a71cc697	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-3	creator	Perú	Perú	naturaleza	audio-naturaleza-1	naturaleza|laboratorio|corto|veta|peru	0.5	1.60944	0.657143	3.46574	0.875	2.56495	15	1
0	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	62164b6a-6995-4ba5-aa4e-3a9a85327ae5	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-3	creator	Perú	Argentina	historia	audio-historia-0	historia|laboratorio|corto	0.6	0.693147	0.657143	3.46574	0.666667	1.09861	23.1	0
1	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	6b1b1146-279a-4b41-a2db-0977e3575477	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-3	creator	Perú	Perú	deporte	audio-deporte-0	deporte|laboratorio|corto|veta|peru	0.666667	1.09861	0.657143	3.46574	0.875	2.56495	15	1
0	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	a0b9e8e7-3b0d-4e0a-b325-fe962236cd92	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-3	creator	Perú	Chile	baile	audio-baile-0	baile|laboratorio|corto	0.428571	1.38629	0.657143	3.46574	0.3	1.94591	23.5	0
1	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	75ca87a5-565c-4b9f-acd4-ac64de5d1144	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-3	creator	Perú	Perú	ciencia	audio-ciencia-0	ciencia|laboratorio|corto|veta|peru	0.714286	1.38629	0.657143	3.46574	0.875	2.56495	15	1
1	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	6305fa46-3b7e-44ea-89ae-428139b855fb	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-3	creator	Perú	Perú	comedia	audio-comedia-1	comedia|laboratorio|corto|veta|peru	0.5	1.09861	0.657143	3.46574	0.875	2.56495	15	1
1	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	7f6b13de-4ee2-46b4-82e2-0f55faf024dd	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-4	creator	Perú	Perú	cine	audio-cine-0	cine|laboratorio|corto|veta|peru	0.666667	1.79176	0.666667	3.66356	0.904762	2.89037	15	1
0	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	702583bc-843e-4df8-a62c-2d819826f4d8	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-4	creator	Perú	México	historia	audio-historia-1	historia|laboratorio|corto	0.5	1.09861	0.666667	3.66356	0.454545	2.07944	18.1	0
1	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	6f9438b7-28a6-4288-9d45-565fdbcecd93	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-4	creator	Perú	Perú	idiomas	audio-idiomas-1	idiomas|laboratorio|corto|veta|peru	0.625	1.60944	0.666667	3.66356	0.904762	2.89037	15	1
1	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	6b1b1146-279a-4b41-a2db-0977e3575477	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-4	creator	Perú	Perú	deporte	audio-deporte-0	deporte|laboratorio|corto|veta|peru	0.714286	1.38629	0.666667	3.66356	0.904762	2.89037	15	1
0	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	73cebabd-120d-4d10-be28-59cebc02b32b	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-4	creator	Perú	Argentina	idiomas	audio-idiomas-0	idiomas|laboratorio|corto|veta|argentina	0.625	1.60944	0.666667	3.66356	0.571429	1.38629	15	0
1	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	7c117a6b-e1eb-4ca2-ac43-5809a71cc697	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-4	creator	Perú	Perú	naturaleza	audio-naturaleza-1	naturaleza|laboratorio|corto|veta|peru	0.555556	1.79176	0.666667	3.66356	0.904762	2.89037	15	1
1	1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae	6305fa46-3b7e-44ea-89ae-428139b855fb	sim-1f4f8ea8-f5b6-438a-9ff6-1c711f2dbcae-4	creator	Perú	Perú	comedia	audio-comedia-1	comedia|laboratorio|corto|veta|peru	0.571429	1.38629	0.666667	3.66356	0.904762	2.89037	15	1
1	49f7e19a-e57b-47d9-bce6-fb21addbca32	b620577e-57ee-43e3-8e1a-0490f4680265	sim-49f7e19a-e57b-47d9-bce6-fb21addbca32-1	creator	Colombia	Argentina	tecnologia	audio-tecnologia-1	tecnologia|laboratorio|corto	0.5	1.09861	0.590909	2.94444	0.6	0.693147	17.3	0
1	49f7e19a-e57b-47d9-bce6-fb21addbca32	0112dc0f-6d37-470d-b356-4ebdc5fa1e1e	sim-49f7e19a-e57b-47d9-bce6-fb21addbca32-1	creator	Colombia	Perú	emprendimiento	audio-emprendimiento-0	emprendimiento|laboratorio|corto	0.571429	1.38629	0.590909	2.94444	0.571429	1.38629	17.6	0
1	49f7e19a-e57b-47d9-bce6-fb21addbca32	07ba15db-0b56-44b2-9d19-484132f13e32	sim-49f7e19a-e57b-47d9-bce6-fb21addbca32-1	creator	Colombia	México	tecnologia	audio-tecnologia-2	tecnologia|laboratorio|corto	0.5	1.09861	0.590909	2.94444	0.4	1.94591	19.8	0
1	49f7e19a-e57b-47d9-bce6-fb21addbca32	568d4e91-592b-4b22-8c71-47590c9ab4cc	sim-49f7e19a-e57b-47d9-bce6-fb21addbca32-1	creator	Colombia	Colombia	tecnologia	audio-tecnologia-0	tecnologia|laboratorio|corto|veta|colombia	0.5	1.09861	0.590909	2.94444	0.727273	2.07944	15	1
0	49f7e19a-e57b-47d9-bce6-fb21addbca32	5cac3c46-069c-4a13-9c14-b920d90bb17c	sim-49f7e19a-e57b-47d9-bce6-fb21addbca32-1	creator	Colombia	Perú	deporte	audio-deporte-1	deporte|laboratorio|corto	0.6	0.693147	0.590909	2.94444	0.571429	1.38629	16.1	0
1	49f7e19a-e57b-47d9-bce6-fb21addbca32	24a86997-5aba-4d47-94af-dc3c605a58d9	sim-49f7e19a-e57b-47d9-bce6-fb21addbca32-1	creator	Colombia	Colombia	manualidades	audio-manualidades-1	manualidades|laboratorio|corto|veta|colombia	0.714286	1.38629	0.590909	2.94444	0.727273	2.07944	15	1
1	49f7e19a-e57b-47d9-bce6-fb21addbca32	1c70fd3a-eaeb-4b94-890b-29d8b43b3fcc	sim-49f7e19a-e57b-47d9-bce6-fb21addbca32-1	creator	Colombia	Colombia	musica	audio-musica-0	musica|laboratorio|corto|veta|colombia	0.6	0.693147	0.590909	2.94444	0.727273	2.07944	15	1
0	49f7e19a-e57b-47d9-bce6-fb21addbca32	12cb06d5-8f5f-48a7-9193-5992257eda52	sim-49f7e19a-e57b-47d9-bce6-fb21addbca32-1	creator	Colombia	Colombia	idiomas	audio-idiomas-0	idiomas|laboratorio|corto|veta|colombia	0.5	0	0.590909	2.94444	0.727273	2.07944	15	1
0	49f7e19a-e57b-47d9-bce6-fb21addbca32	0112dc0f-6d37-470d-b356-4ebdc5fa1e1e	sim-49f7e19a-e57b-47d9-bce6-fb21addbca32-1	creator	Colombia	Perú	emprendimiento	audio-emprendimiento-0	emprendimiento|laboratorio|corto	0.571429	1.38629	0.590909	2.94444	0.571429	1.38629	17.6	0
1	49f7e19a-e57b-47d9-bce6-fb21addbca32	2f3f95db-d3c3-43cf-a6b1-88cbbbd946c2	sim-49f7e19a-e57b-47d9-bce6-fb21addbca32-1	creator	Colombia	Colombia	ciencia	audio-ciencia-0	ciencia|laboratorio|corto|veta|colombia	0.6	0.693147	0.590909	2.94444	0.727273	2.07944	15	1
0	49f7e19a-e57b-47d9-bce6-fb21addbca32	702583bc-843e-4df8-a62c-2d819826f4d8	sim-49f7e19a-e57b-47d9-bce6-fb21addbca32-1	creator	Colombia	México	historia	audio-historia-1	historia|laboratorio|corto	0.4	0.693147	0.590909	2.94444	0.4	1.94591	18.1	0
1	49f7e19a-e57b-47d9-bce6-fb21addbca32	12cb06d5-8f5f-48a7-9193-5992257eda52	sim-49f7e19a-e57b-47d9-bce6-fb21addbca32-1	creator	Colombia	Colombia	idiomas	audio-idiomas-0	idiomas|laboratorio|corto|veta|colombia	0.5	0	0.590909	2.94444	0.727273	2.07944	15	1
1	49f7e19a-e57b-47d9-bce6-fb21addbca32	0e887e31-be30-4365-b7cc-4a5c7d3943d8	sim-49f7e19a-e57b-47d9-bce6-fb21addbca32-1	creator	Colombia	Colombia	manualidades	audio-manualidades-0	manualidades|laboratorio|corto|veta|colombia	0.714286	1.38629	0.590909	2.94444	0.727273	2.07944	15	1
0	49f7e19a-e57b-47d9-bce6-fb21addbca32	05a06c71-8961-4f45-9976-a6424feb0242	sim-49f7e19a-e57b-47d9-bce6-fb21addbca32-1	creator	Colombia	Colombia	naturaleza	audio-naturaleza-1	naturaleza|laboratorio|corto|veta|colombia	0.5	0	0.590909	2.94444	0.727273	2.07944	15	1
0	49f7e19a-e57b-47d9-bce6-fb21addbca32	0683bb7a-a1dc-44a4-875f-da7ff20d67fb	sim-49f7e19a-e57b-47d9-bce6-fb21addbca32-2	creator	Colombia	Perú	arte	audio-arte-0	arte|laboratorio|corto	0.5	0	0.611111	3.49651	0.5	1.94591	14	0
1	49f7e19a-e57b-47d9-bce6-fb21addbca32	2f3f95db-d3c3-43cf-a6b1-88cbbbd946c2	sim-49f7e19a-e57b-47d9-bce6-fb21addbca32-2	creator	Colombia	Colombia	ciencia	audio-ciencia-0	ciencia|laboratorio|corto|veta|colombia	0.666667	1.09861	0.611111	3.49651	0.736842	2.77259	15	1
1	49f7e19a-e57b-47d9-bce6-fb21addbca32	24a86997-5aba-4d47-94af-dc3c605a58d9	sim-49f7e19a-e57b-47d9-bce6-fb21addbca32-2	creator	Colombia	Colombia	manualidades	audio-manualidades-1	manualidades|laboratorio|corto|veta|colombia	0.777778	1.79176	0.611111	3.49651	0.736842	2.77259	15	1
